User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout,HRmax,HR%,TLI,MET,WEI
4936,22,Male,156,58,HIIT,117,402,119,2843,8.88,Low,6.8,1.9,1709,78,38.4,28.5,Neutral,Fatigued,192.6,61.78608515057113,13923,5.339743589743589,4.689405437068989
4945,53,Male,163,67,HIIT,24,687,178,18788,14.76,High,4.6,1.9,2009,66,38.4,28.5,Neutral,Fatigued,170.9,104.15447630193096,4272,9.43939393939394,64.05500292568753
4948,46,Male,190,102,HIIT,86,412,140,13088,2.94,Low,10.0,1.9,3637,68,38.4,28.5,Stressed,Fatigued,175.8,79.63594994311717,12040,7.205882352941176,2.722438288753075
4951,51,Male,182,68,HIIT,10,793,87,5835,10.13,High,4.7,1.9,2433,65,38.4,28.5,Neutral,Fatigued,172.3,50.493325594892625,870,4.684615384615384,51.14973882762623
4953,25,Other,184,96,HIIT,86,546,128,19852,11.02,Medium,7.4,1.9,2279,85,38.4,28.5,Neutral,Neutral,190.5,67.19160104986877,11008,5.270588235294118,8.609900506622719
4956,34,Female,182,54,HIIT,87,744,132,7449,3.73,Low,8.9,1.9,2848,81,38.4,28.5,Stressed,Neutral,184.2,71.6612377850163,11484,5.703703703703703,3.072372608484032
4966,29,Other,194,72,HIIT,95,643,144,5015,8.27,Low,5.8,1.9,2196,57,38.4,28.5,Neutral,Energized,187.7,76.7181672882259,13680,8.842105263157894,6.67851835235398
4968,32,Female,158,117,HIIT,35,675,137,13589,9.47,High,5.8,1.9,2034,82,38.4,28.5,Tired,Neutral,185.6,73.8146551724138,4795,5.847560975609756,19.97213669950739
4973,59,Male,182,52,HIIT,12,509,86,7277,14.74,Medium,7.8,1.9,2007,69,38.4,28.5,Stressed,Energized,166.7,51.58968206358728,1032,4.36231884057971,63.36932613477305
4982,39,Other,156,95,HIIT,74,942,114,2043,1.77,High,8.8,1.9,3210,73,38.4,28.5,Neutral,Fatigued,180.7,63.08799114554511,8436,5.465753424657534,1.5089965449677682
4984,50,Other,179,106,HIIT,94,212,127,16408,14.49,Low,9.6,1.9,3649,57,38.4,28.5,Happy,Fatigued,173.0,73.41040462427746,11938,7.798245614035087,11.316135776657239
4986,18,Female,151,71,HIIT,19,541,167,1461,7.05,Low,5.1,1.9,1519,73,38.4,28.5,Stressed,Energized,195.4,85.46571136131013,3173,8.006849315068493,31.712277110380864
4988,32,Female,198,103,HIIT,111,504,145,9247,4.76,Low,4.5,1.9,1599,67,38.4,28.5,Stressed,Neutral,185.6,78.125,16095,7.574626865671641,3.350225225225225
5005,35,Male,197,113,HIIT,77,686,159,5564,14.56,High,9.4,1.9,3030,71,38.4,28.5,Neutral,Energized,183.5,86.64850136239782,12243,7.838028169014085,16.38444389398068
5011,55,Male,177,72,HIIT,75,959,110,9688,13.02,Medium,6.3,1.9,3412,59,38.4,28.5,Neutral,Fatigued,169.5,64.89675516224189,8250,6.525423728813559,11.266076696165191
5024,19,Other,195,116,HIIT,43,554,113,8550,3.13,Medium,9.1,1.9,3388,63,38.4,28.5,Stressed,Fatigued,194.7,58.038007190549564,4859,6.277777777777778,4.224627035033026
5031,33,Other,159,104,HIIT,27,724,144,3377,14.85,Low,7.7,1.9,2685,60,38.4,28.5,Tired,Neutral,184.9,77.87993510005407,3888,8.4,42.83396430502973
5059,44,Other,168,103,HIIT,12,410,86,16111,14.27,High,6.2,1.9,2379,68,38.4,28.5,Neutral,Energized,177.2,48.53273137697517,1032,4.4264705882352935,57.713506395786304
5064,53,Female,164,102,HIIT,90,379,82,7420,6.47,Low,7.6,1.9,3463,86,38.4,28.5,Tired,Neutral,170.9,47.981275599765944,7380,3.3372093023255816,3.4493205903387296
5081,54,Other,176,112,HIIT,86,761,89,19782,10.76,High,5.2,1.9,2339,55,38.4,28.5,Stressed,Neutral,170.2,52.29142185663925,7654,5.663636363636364,6.542508129970213
5086,56,Male,161,69,HIIT,24,964,106,10677,14.22,Low,9.9,1.9,3884,87,38.4,28.5,Tired,Fatigued,168.8,62.796208530805686,2544,4.264367816091954,37.20675355450237
5094,33,Other,199,107,HIIT,97,378,159,8228,7.74,High,8.3,1.9,1644,54,38.4,28.5,Neutral,Fatigued,184.9,85.99242833964304,15423,10.305555555555557,6.861663869575641
5099,29,Female,186,79,HIIT,90,840,155,2871,11.41,Medium,8.0,1.9,2581,79,38.4,28.5,Happy,Neutral,187.7,82.57858284496538,13950,6.867088607594937,10.469129225122833
5102,49,Male,189,77,HIIT,107,334,92,2388,14.76,Low,8.1,1.9,3779,68,38.4,28.5,Tired,Energized,173.7,52.96488198042603,9844,4.735294117647059,7.306183719916712
5114,30,Other,177,56,HIIT,54,865,173,3873,10.17,Low,4.7,1.9,3197,51,38.4,28.5,Happy,Fatigued,187.0,92.51336898395722,9342,11.872549019607844,17.423351158645275
5119,39,Other,182,50,HIIT,50,310,148,17515,8.0,Medium,8.7,1.9,2742,54,38.4,28.5,Stressed,Fatigued,180.7,81.90370780298838,7400,9.592592592592593,13.10459324847814
5137,21,Other,175,76,HIIT,85,954,140,10251,9.83,High,4.7,1.9,2932,52,38.4,28.5,Tired,Energized,193.3,72.42628039317123,11900,9.423076923076923,8.375886308998508
5139,55,Female,176,112,HIIT,100,941,93,12425,8.47,High,7.6,1.9,3824,68,38.4,28.5,Happy,Neutral,169.5,54.86725663716814,9300,4.786764705882353,4.647256637168142
5142,35,Male,168,92,HIIT,10,579,111,16298,8.64,Low,8.2,1.9,3441,83,38.4,28.5,Neutral,Fatigued,183.5,60.49046321525886,1110,4.680722891566265,52.26376021798366
5144,22,Female,168,108,HIIT,47,686,105,2497,8.61,Medium,5.6,1.9,3507,67,38.4,28.5,Neutral,Fatigued,192.6,54.517133956386296,4935,5.485074626865672,9.98707496520183
5148,31,Female,191,69,HIIT,70,765,116,1004,8.47,Low,8.6,1.9,1609,53,38.4,28.5,Neutral,Energized,186.3,62.265163714439076,8120,7.660377358490566,7.53408480944713
5150,52,Male,150,81,HIIT,119,754,153,1161,10.85,Low,10.0,1.9,2123,64,38.4,28.5,Neutral,Energized,171.6,89.16083916083917,18207,8.3671875,8.12937062937063
5157,36,Male,184,81,HIIT,90,995,162,17725,12.08,Low,9.8,1.9,3095,89,38.4,28.5,Stressed,Neutral,182.8,88.6214442013129,14580,6.370786516853933,11.894967177242888
5160,36,Male,182,104,HIIT,37,768,140,10489,10.34,High,6.4,1.9,2419,66,38.4,28.5,Stressed,Fatigued,182.8,76.58643326039387,5180,7.424242424242424,21.40280324087764
5163,25,Other,193,59,HIIT,113,768,154,15099,1.85,High,9.1,1.9,1984,73,38.4,28.5,Tired,Fatigued,190.5,80.83989501312337,17402,7.383561643835616,1.3234850068520196
5164,48,Male,158,115,HIIT,41,544,157,4129,14.27,High,7.9,1.9,3464,71,38.4,28.5,Stressed,Energized,174.4,90.02293577981652,6437,7.73943661971831,31.33237301409711
5167,24,Other,180,112,HIIT,64,710,159,17876,13.01,Low,4.9,1.9,2239,67,38.4,28.5,Stressed,Neutral,191.2,83.15899581589959,10176,8.305970149253731,16.904664618200837
5169,29,Female,199,67,HIIT,119,489,166,11938,12.09,High,8.9,1.9,3803,71,38.4,28.5,Stressed,Neutral,187.7,88.43899840170485,19754,8.183098591549296,8.985104963669004
5191,19,Male,177,87,HIIT,67,991,164,15222,8.82,Low,6.8,1.9,1584,53,38.4,28.5,Tired,Neutral,194.7,84.23215202876221,10988,10.830188679245284,11.08847135662213
5198,38,Female,150,82,HIIT,115,317,179,17820,2.99,Low,8.6,1.9,3180,59,38.4,28.5,Neutral,Fatigued,181.4,98.67695700110252,20585,10.618644067796609,2.565600882028666
5207,36,Male,175,89,HIIT,27,731,101,13108,8.66,High,4.1,1.9,2240,69,38.4,28.5,Tired,Fatigued,182.8,55.25164113785558,2727,5.1231884057971016,17.721452305697383
5209,36,Male,171,71,HIIT,46,823,88,4439,14.5,Medium,5.1,1.9,2784,57,38.4,28.5,Tired,Energized,182.8,48.14004376367615,4048,5.4035087719298245,15.174579012463134
5210,23,Male,161,69,HIIT,27,605,88,13135,11.04,Low,8.5,1.9,3218,85,38.4,28.5,Tired,Energized,191.9,45.85721730067743,2376,3.6235294117647063,18.750506629610328
5211,45,Other,159,118,HIIT,65,351,122,10206,6.9,Medium,5.4,1.9,2035,64,38.4,28.5,Neutral,Fatigued,176.5,69.12181303116147,7930,6.671875,7.337546306384834
5214,50,Male,150,65,HIIT,107,636,156,6514,8.68,Low,7.8,1.9,3995,87,38.4,28.5,Happy,Neutral,173.0,90.17341040462428,16692,6.275862068965518,7.315001890767651
5216,24,Other,166,105,HIIT,102,122,87,9532,2.45,Low,7.1,1.9,3213,52,38.4,28.5,Stressed,Neutral,191.2,45.50209205020921,8874,5.855769230769231,1.0929424070883584
5218,51,Other,150,76,HIIT,55,978,81,15683,7.04,Medium,8.2,1.9,2051,77,38.4,28.5,Happy,Fatigued,172.3,47.01102727800348,4455,3.6818181818181817,6.017411491584445
5219,23,Female,194,82,HIIT,16,117,85,6113,4.93,Medium,6.4,1.9,2492,52,38.4,28.5,Neutral,Energized,191.9,44.29390307451798,1360,5.721153846153846,13.648058884835852
5220,25,Female,157,110,HIIT,75,354,112,6023,13.62,High,4.5,1.9,3709,59,38.4,28.5,Happy,Fatigued,190.5,58.79265091863517,8400,6.6440677966101696,10.676745406824146
5238,23,Male,190,70,HIIT,29,485,115,19305,10.8,Low,8.2,1.9,3332,88,38.4,28.5,Neutral,Energized,191.9,59.92704533611256,3335,4.573863636363637,22.31765826310399
5243,25,Male,187,98,HIIT,73,559,150,15723,13.54,Medium,9.1,1.9,2734,66,38.4,28.5,Happy,Energized,190.5,78.74015748031496,10950,7.954545454545455,14.604681264157048
5248,18,Male,154,119,HIIT,103,853,91,7516,2.57,Medium,5.3,1.9,1893,81,38.4,28.5,Stressed,Neutral,195.4,46.571136131013304,9373,3.932098765432099,1.162017668511691
5253,25,Female,183,95,HIIT,16,917,133,1818,3.21,High,8.0,1.9,2931,52,38.4,28.5,Neutral,Energized,190.5,69.81627296587926,2128,8.951923076923077,14.006889763779528
5274,22,Female,159,76,HIIT,99,923,165,10622,5.87,High,7.2,1.9,3425,89,38.4,28.5,Tired,Neutral,192.6,85.66978193146417,16335,6.488764044943821,5.079612322602977
5276,19,Female,193,72,HIIT,101,982,88,7963,2.46,Low,6.7,1.9,2906,71,38.4,28.5,Happy,Energized,194.7,45.19774011299435,8888,4.338028169014084,1.1008558482966941
5278,20,Male,181,50,HIIT,106,462,135,6357,12.26,High,8.7,1.9,2118,82,38.4,28.5,Neutral,Energized,194.0,69.58762886597938,14310,5.762195121951219,8.048531414121767
5280,47,Female,152,112,HIIT,45,242,177,16866,14.08,Medium,4.1,1.9,2753,89,38.4,28.5,Stressed,Energized,175.1,101.08509423186752,7965,6.96067415730337,31.62840281743766
5284,18,Female,181,97,HIIT,109,946,165,5437,7.05,High,4.5,1.9,3625,58,38.4,28.5,Stressed,Fatigued,195.4,84.44216990788127,17985,9.956896551724137,5.46162658578498
5296,30,Other,154,82,HIIT,62,506,173,1912,7.88,Low,4.6,1.9,2294,73,38.4,28.5,Neutral,Fatigued,187.0,92.51336898395722,10726,8.294520547945206,11.758150767638433
5298,34,Female,164,52,HIIT,19,656,161,17269,1.11,Low,8.2,1.9,3231,73,38.4,28.5,Tired,Neutral,184.2,87.40499457111835,3059,7.719178082191781,5.106291788102178
5317,43,Female,168,102,HIIT,44,931,101,1137,11.0,Low,5.0,1.9,3079,69,38.4,28.5,Tired,Energized,177.9,56.7734682405846,4444,5.1231884057971016,14.193367060146151
5318,31,Male,169,54,HIIT,11,703,107,2952,2.43,Medium,6.3,1.9,3148,78,38.4,28.5,Happy,Energized,186.3,57.43424584004294,1177,4.801282051282051,12.687747035573123
5319,38,Female,158,86,HIIT,12,137,115,4644,3.86,Low,9.3,1.9,2343,81,38.4,28.5,Neutral,Neutral,181.4,63.39581036383682,1380,4.969135802469136,20.39231900036751
5322,32,Other,178,70,HIIT,35,997,98,3564,3.37,Low,6.0,1.9,3767,50,38.4,28.5,Stressed,Fatigued,185.6,52.80172413793104,3430,6.859999999999999,5.0840517241379315
5331,56,Female,150,88,HIIT,113,163,136,18115,0.91,Medium,8.1,1.9,3057,89,38.4,28.5,Neutral,Energized,168.8,80.56872037914692,15368,5.348314606741573,0.6488277481860505
5333,52,Other,165,108,HIIT,33,104,87,13685,9.59,High,5.4,1.9,2064,70,38.4,28.5,Stressed,Fatigued,171.6,50.6993006993007,2871,4.35,14.73352405170587
5339,22,Other,161,57,HIIT,109,118,130,10966,7.8,Medium,9.3,1.9,3459,84,38.4,28.5,Happy,Energized,192.6,67.49740394600208,14170,5.416666666666667,4.8300894566863875
5347,36,Male,196,93,HIIT,10,121,86,10332,12.08,High,7.6,1.9,1638,68,38.4,28.5,Neutral,Fatigued,182.8,47.04595185995623,860,4.4264705882352935,56.83150984682713
5362,53,Female,163,73,HIIT,78,773,92,3317,3.8,Low,8.1,1.9,2667,63,38.4,28.5,Happy,Fatigued,170.9,53.83265067290813,7176,5.111111111111111,2.622616314833986
5367,57,Male,168,73,HIIT,75,629,136,4733,14.4,Medium,6.2,1.9,3636,73,38.4,28.5,Happy,Energized,168.1,80.90422367638311,10200,6.520547945205479,15.533610945865558
5370,22,Other,180,98,HIIT,111,303,129,5834,10.28,Medium,8.9,1.9,2994,83,38.4,28.5,Happy,Neutral,192.6,66.97819314641745,14319,5.4397590361445785,6.203025455361905
5376,59,Male,162,70,HIIT,95,612,121,3061,10.67,Medium,7.0,1.9,3476,57,38.4,28.5,Neutral,Energized,166.7,72.58548290341932,11495,7.4298245614035086,8.152495816626148
5380,46,Other,152,117,HIIT,71,276,156,2405,1.64,High,5.9,1.9,3473,68,38.4,28.5,Stressed,Fatigued,175.8,88.73720136518772,11076,8.029411764705882,2.0497043695620825
5381,42,Female,173,53,HIIT,89,697,154,2354,9.76,High,7.2,1.9,2836,79,38.4,28.5,Happy,Fatigued,178.6,86.22620380739082,13706,6.822784810126582,9.455817406293644
5385,55,Male,186,91,HIIT,99,853,167,14834,6.4,High,7.3,1.9,3132,82,38.4,28.5,Tired,Neutral,169.5,98.52507374631269,16533,7.128048780487805,6.3692976967313255
5397,31,Male,178,83,HIIT,38,635,163,10125,1.1,Medium,8.0,1.9,1562,71,38.4,28.5,Stressed,Fatigued,186.3,87.49329039184111,6194,8.035211267605634,2.532700511342769
5411,37,Other,187,77,HIIT,51,892,142,19875,9.13,High,8.5,1.9,2145,73,38.4,28.5,Stressed,Energized,182.1,77.97913234486546,7242,6.808219178082192,13.959793692325915
5413,48,Male,155,89,HIIT,85,118,158,18874,12.46,Low,7.5,1.9,3088,65,38.4,28.5,Neutral,Fatigued,174.4,90.59633027522935,13430,8.507692307692308,13.280356179168916
5423,20,Female,167,112,HIIT,11,308,126,3788,5.27,Low,9.4,1.9,1682,84,38.4,28.5,Tired,Neutral,194.0,64.94845360824742,1386,5.25,31.11621368322399
5425,50,Female,194,118,HIIT,116,649,132,5122,9.99,Medium,6.8,1.9,2112,82,38.4,28.5,Stressed,Fatigued,173.0,76.30057803468208,15312,5.634146341463415,6.5710584014351205
5429,28,Female,173,97,HIIT,15,315,164,11625,10.8,Low,9.3,1.9,1669,75,38.4,28.5,Tired,Energized,188.4,87.04883227176221,2460,7.653333333333332,62.675159235668794
5431,35,Male,166,57,HIIT,33,945,167,13404,2.34,High,8.2,1.9,3494,61,38.4,28.5,Happy,Fatigued,183.5,91.00817438692098,5511,9.581967213114755,6.453306911072578
5432,28,Male,192,68,HIIT,110,871,112,3650,11.26,Low,9.4,1.9,2581,64,38.4,28.5,Neutral,Energized,188.4,59.447983014862,12320,6.125,6.085311715884965
5439,23,Other,173,84,HIIT,51,293,179,16630,14.14,Medium,9.1,1.9,3339,58,38.4,28.5,Neutral,Fatigued,191.9,93.27774882751433,9129,10.801724137931036,25.861713106295152
5445,34,Other,158,113,HIIT,99,926,110,1275,11.76,Low,4.5,1.9,3307,53,38.4,28.5,Stressed,Fatigued,184.2,59.71769815418024,10890,7.264150943396226,7.093738689829895
5446,39,Other,175,111,HIIT,68,389,163,15514,8.93,Low,5.5,1.9,1565,64,38.4,28.5,Tired,Fatigued,180.7,90.20475926950748,11084,8.9140625,11.84600735701032
5447,52,Male,153,93,HIIT,32,287,118,13990,14.45,Low,4.2,1.9,3307,54,38.4,28.5,Neutral,Fatigued,171.6,68.76456876456876,3776,7.648148148148148,31.05150058275058
5450,32,Female,170,112,HIIT,30,278,178,15623,8.74,Low,7.1,1.9,2990,84,38.4,28.5,Neutral,Energized,185.6,95.90517241379311,5340,7.416666666666667,27.940373563218394
5455,39,Male,189,119,HIIT,102,633,139,14737,10.51,Medium,5.3,1.9,2899,69,38.4,28.5,Happy,Fatigued,180.7,76.92307692307693,14178,7.05072463768116,7.92609351432881
5456,44,Other,156,110,HIIT,111,759,87,18436,2.73,High,8.0,1.9,1563,55,38.4,28.5,Neutral,Neutral,177.2,49.09706546275395,9657,5.536363636363636,1.2075224208407052
5472,42,Male,164,102,HIIT,18,923,137,6046,12.82,Low,6.4,1.9,3134,77,38.4,28.5,Neutral,Fatigued,178.6,76.70772676371782,2466,6.2272727272727275,54.63294761727013
5484,43,Other,172,105,HIIT,82,270,81,19151,6.47,Low,7.9,1.9,3078,83,38.4,28.5,Stressed,Energized,177.9,45.531197301854974,6642,3.41566265060241,3.5925225188170935
5486,24,Male,193,55,HIIT,27,546,175,3387,12.88,Medium,7.7,1.9,2646,52,38.4,28.5,Happy,Energized,191.2,91.52719665271967,4725,11.778846153846153,43.6618626995196
5487,35,Female,183,104,HIIT,24,492,117,16019,7.78,High,8.7,1.9,3454,66,38.4,28.5,Happy,Energized,183.5,63.76021798365122,2808,6.204545454545454,20.668937329700274
5491,27,Female,180,63,HIIT,99,182,123,4853,0.61,High,8.3,1.9,3052,50,38.4,28.5,Happy,Neutral,189.1,65.04494976203067,12177,8.61,0.4007820136852394
5499,46,Female,174,99,HIIT,63,320,147,12763,10.61,High,8.5,1.9,3668,50,38.4,28.5,Tired,Fatigued,175.8,83.61774744027302,9261,10.29,14.082290481607885
5504,41,Female,181,113,HIIT,89,588,87,10186,0.81,Low,7.9,1.9,1928,58,38.4,28.5,Happy,Fatigued,179.3,48.52203011712214,7743,5.25,0.44160499320077456
5510,53,Male,172,107,HIIT,104,154,106,18852,4.24,Low,10.0,1.9,3192,85,38.4,28.5,Happy,Fatigued,170.9,62.0245757753072,11024,4.364705882352942,2.52869424314714
5515,57,Female,158,67,HIIT,19,781,118,9455,11.47,Low,5.3,1.9,3827,85,38.4,28.5,Happy,Energized,168.1,70.19631171921475,2242,4.858823529411764,42.37640502207332
5518,41,Other,151,90,HIIT,21,616,86,18325,5.52,Medium,6.6,1.9,2882,77,38.4,28.5,Happy,Neutral,179.3,47.96430563301728,1806,3.9090909090909087,12.607760337821684
5532,46,Other,198,71,HIIT,70,520,106,14161,0.8,Low,6.9,1.9,3175,55,38.4,28.5,Tired,Fatigued,175.8,60.29579067121729,7420,6.745454545454545,0.6890947505281977
5545,21,Male,180,103,HIIT,61,916,123,8533,7.21,Medium,4.4,1.9,3680,61,38.4,28.5,Neutral,Neutral,193.3,63.63166063114329,7503,7.057377049180327,7.521053658205625
5553,39,Male,199,99,HIIT,75,905,81,16691,7.17,Low,6.3,1.9,1649,63,38.4,28.5,Stressed,Fatigued,180.7,44.8256779192031,6075,4.5,4.285334809075817
5555,43,Female,161,113,HIIT,59,118,174,18981,2.35,Low,8.4,1.9,3279,89,38.4,28.5,Happy,Energized,177.9,97.80775716694772,10266,6.842696629213483,3.8957327007174096
5557,23,Other,191,86,HIIT,76,542,144,14834,4.69,Medium,5.6,1.9,2096,54,38.4,28.5,Tired,Fatigued,191.9,75.03908285565399,10944,9.333333333333332,4.630701297276542
5558,56,Female,164,113,HIIT,18,330,130,11734,11.88,Low,8.2,1.9,3541,77,38.4,28.5,Stressed,Neutral,168.8,77.01421800947867,2340,5.909090909090908,50.829383886255926
5564,50,Female,172,58,HIIT,40,551,87,17352,13.1,High,4.1,1.9,3776,67,38.4,28.5,Stressed,Energized,173.0,50.28901734104046,3480,4.544776119402985,16.46965317919075
5570,18,Male,151,110,HIIT,68,837,143,8682,11.41,High,8.1,1.9,3733,75,38.4,28.5,Stressed,Fatigued,195.4,73.18321392016377,9724,6.673333333333334,12.279712806309831
5584,26,Female,151,66,HIIT,81,442,136,3149,9.44,High,9.4,1.9,3423,80,38.4,28.5,Neutral,Neutral,189.8,71.65437302423602,11016,5.95,8.350830633935654
5587,35,Male,157,94,HIIT,11,856,145,6520,13.02,High,7.4,1.9,2376,58,38.4,28.5,Happy,Fatigued,183.5,79.01907356948229,1595,8.75,93.52984889769631
5590,27,Male,171,88,HIIT,40,512,130,4514,9.24,Medium,5.4,1.9,2667,83,38.4,28.5,Tired,Neutral,189.1,68.74669487043892,5200,5.481927710843373,15.880486515071391
5591,34,Male,181,117,HIIT,76,787,158,9565,8.59,Low,6.4,1.9,3520,64,38.4,28.5,Tired,Neutral,184.2,85.77633007600434,12008,8.640625,9.694982570432597
5598,37,Male,179,83,HIIT,113,541,103,18739,10.69,Medium,7.6,1.9,2326,88,38.4,28.5,Happy,Fatigued,182.1,56.56232839099397,11639,4.096590909090909,5.350896376103766
5600,40,Male,172,90,HIIT,99,462,111,10764,12.37,Low,9.2,1.9,2624,89,38.4,28.5,Tired,Neutral,180.0,61.66666666666667,10989,4.365168539325842,7.705218855218856
5604,32,Other,165,93,HIIT,43,567,85,18077,9.85,Medium,6.2,1.9,2137,75,38.4,28.5,Neutral,Neutral,185.6,45.797413793103445,3655,3.966666666666667,10.490802927024857
5611,44,Female,172,54,HIIT,113,570,122,14108,11.12,Medium,9.8,1.9,3924,71,38.4,28.5,Stressed,Energized,177.2,68.8487584650113,13786,6.014084507042253,6.775205257795802
5626,40,Female,179,102,HIIT,61,358,107,14670,12.92,High,8.8,1.9,3700,76,38.4,28.5,Neutral,Energized,180.0,59.44444444444444,6527,4.927631578947368,12.590528233151185
5635,48,Male,192,104,HIIT,71,532,80,19681,13.85,Medium,9.8,1.9,2151,54,38.4,28.5,Tired,Energized,174.4,45.87155963302752,5680,5.185185185185185,8.948184519963819
5654,26,Female,170,66,HIIT,72,838,94,1516,2.75,Medium,4.1,1.9,2228,75,38.4,28.5,Happy,Neutral,189.8,49.525816649104314,6768,4.386666666666667,1.8916110525699565
5668,49,Male,158,87,HIIT,14,172,111,16181,6.71,Low,9.7,1.9,3375,69,38.4,28.5,Happy,Neutral,173.7,63.903281519861835,1554,5.630434782608695,30.627929928448065
5670,19,Other,182,84,HIIT,33,842,124,13298,8.81,High,9.1,1.9,2652,53,38.4,28.5,Tired,Neutral,194.7,63.68772470467386,4092,8.18867924528302,17.002692565096265
5687,53,Female,165,116,HIIT,36,794,111,2709,12.84,Medium,8.0,1.9,2601,82,38.4,28.5,Neutral,Energized,170.9,64.95026331187829,3996,4.737804878048781,23.165593914569925
5689,42,Other,174,77,HIIT,53,666,163,3658,10.3,Medium,4.8,1.9,3111,56,38.4,28.5,Happy,Fatigued,178.6,91.26539753639418,8639,10.1875,17.73648291745019
5691,18,Other,153,83,HIIT,87,875,140,17597,11.73,Low,4.5,1.9,1745,79,38.4,28.5,Neutral,Fatigued,195.4,71.64790174002047,12180,6.20253164556962,9.660113648395864
5692,49,Female,199,55,HIIT,36,724,174,9023,11.91,Low,9.9,1.9,2396,88,38.4,28.5,Stressed,Energized,173.7,100.17271157167531,6264,6.920454545454546,33.140472078295915
5697,39,Other,172,97,HIIT,55,624,118,2329,9.68,Low,9.3,1.9,2240,67,38.4,28.5,Happy,Neutral,180.7,65.3016048699502,6490,6.164179104477612,11.493082457111235
5698,42,Male,178,109,HIIT,48,488,146,2237,13.0,High,7.0,1.9,2177,65,38.4,28.5,Neutral,Fatigued,178.6,81.74692049272116,7008,7.861538461538462,22.139790966778648
5699,47,Female,165,60,HIIT,105,789,124,13671,7.48,High,5.7,1.9,1591,84,38.4,28.5,Stressed,Neutral,175.1,70.81667618503712,13020,5.166666666666667,5.044845122515026
5717,20,Female,187,99,HIIT,39,106,161,15586,9.18,Medium,5.1,1.9,1748,52,38.4,28.5,Stressed,Fatigued,194.0,82.9896907216495,6279,10.836538461538462,19.53449643140365
5719,56,Female,175,90,HIIT,64,355,94,5035,8.07,High,9.6,1.9,3749,87,38.4,28.5,Happy,Energized,168.8,55.68720379146919,6016,3.781609195402299,7.021808353080568
5724,40,Other,167,66,HIIT,94,409,105,1068,14.63,High,8.0,1.9,2018,54,38.4,28.5,Neutral,Neutral,180.0,58.333333333333336,9870,6.805555555555555,9.078900709219859
5732,38,Other,186,68,HIIT,79,967,127,10060,6.89,High,7.0,1.9,2256,71,38.4,28.5,Tired,Energized,181.4,70.01102535832415,10033,6.26056338028169,6.106024869858904
5733,57,Female,166,79,HIIT,103,607,98,18849,7.81,Medium,6.3,1.9,3987,57,38.4,28.5,Tired,Energized,168.1,58.29863176680548,10094,6.017543859649123,4.420507903871367
5752,22,Other,163,110,HIIT,66,627,169,9033,7.68,Low,6.4,1.9,3215,78,38.4,28.5,Tired,Energized,192.6,87.74662512980271,11154,7.583333333333333,10.210516378740678
5754,46,Other,174,85,HIIT,11,292,111,6260,1.33,Medium,9.9,1.9,3030,57,38.4,28.5,Happy,Energized,175.8,63.13993174061433,1221,6.815789473684211,7.634191746819733
5756,32,Female,169,66,HIIT,16,550,175,2201,5.23,High,8.5,1.9,2030,71,38.4,28.5,Neutral,Energized,185.6,94.28879310344827,2800,8.62676056338028,30.820649245689655
5758,57,Male,188,71,HIIT,97,931,151,7122,10.61,Low,8.3,1.9,3215,52,38.4,28.5,Stressed,Energized,168.1,89.82748364069006,14647,10.163461538461538,9.825459808533212
5760,56,Male,166,92,HIIT,77,596,155,3850,14.09,Medium,8.7,1.9,2066,59,38.4,28.5,Happy,Energized,168.8,91.82464454976302,11935,9.194915254237289,16.802717424755336
5771,47,Other,152,65,HIIT,62,654,124,6206,7.96,High,5.2,1.9,1698,55,38.4,28.5,Tired,Fatigued,175.1,70.81667618503712,7688,7.890909090909091,9.091947458595088
5775,54,Male,156,88,HIIT,105,272,109,5802,14.3,Medium,8.1,1.9,1863,52,38.4,28.5,Happy,Neutral,170.2,64.04230317273796,11445,7.336538461538462,8.721951765430028
5781,26,Other,197,62,HIIT,66,106,134,2522,9.61,Medium,8.4,1.9,2140,78,38.4,28.5,Stressed,Neutral,189.8,70.60063224446786,8844,6.012820512820513,10.279879937414183
5783,42,Other,152,112,HIIT,14,123,130,16018,8.89,Low,5.4,1.9,1574,77,38.4,28.5,Tired,Neutral,178.6,72.78835386338186,1820,5.909090909090908,46.22060470324748
5789,46,Other,178,69,HIIT,114,164,134,19948,8.72,High,5.5,1.9,3006,83,38.4,28.5,Happy,Energized,175.8,76.22298065984072,15276,5.650602409638554,5.830389397840448
5794,33,Other,161,91,HIIT,21,205,102,9733,13.01,High,5.1,1.9,3528,55,38.4,28.5,Tired,Fatigued,184.9,55.16495402920497,2142,6.49090909090909,34.17600247237889
5798,29,Other,168,85,HIIT,112,305,117,3889,11.08,Low,6.2,1.9,2183,72,38.4,28.5,Neutral,Neutral,187.7,62.33351092168354,13104,5.6875,6.166565187609407
5801,21,Female,189,108,HIIT,81,450,170,8044,3.3,Low,7.4,1.9,3577,85,38.4,28.5,Tired,Energized,193.3,87.94619762027935,13770,7.0,3.582993236381751
